,Assists,Deaths,GPM,Kills,Match Counter,Match ID,Match Length (s),Player ID,Player Slot,Win Y/N,XPM
8195,14,10,592,14,1,1306134116,3628,139387556,128,0,540
8196,19,12,408,7,1,1306134116,3628,46667982,129,0,535
8197,13,8,287,8,1,1306134116,3628,47067153,130,0,436
8198,11,13,389,6,1,1306134116,3628,30999748,131,0,538
8199,13,9,198,3,1,1306134116,3628,66232315,132,0,240
8200,8,9,286,2,1,1157742421,2467,46622681,0,0,353
8201,7,15,198,2,1,1157742421,2467,16427697,1,0,205
8202,3,9,372,9,1,1157742421,2467,70983711,2,0,450
8203,12,7,239,0,1,1157742421,2467,140830553,3,0,349
8204,4,7,465,5,1,1157742421,2467,17092107,4,0,572
8205,12,2,640,18,1,1157742421,2467,32307910,128,1,693
8206,13,5,508,19,1,1157742421,2467,86740711,129,1,652
8207,23,5,298,3,1,1157742421,2467,17184907,130,1,413
8208,9,4,396,2,1,1157742421,2467,80581900,131,1,398
8209,22,3,461,5,1,1157742421,2467,46667982,132,1,544
8210,16,6,490,6,1,1070143209,2520,63831650,0,1,596
8211,12,10,378,6,1,1070143209,2520,86860124,1,1,427
8212,14,9,436,11,1,1070143209,2520,98767479,2,1,487
8213,2,5,668,6,1,1070143209,2520,175944885,3,1,771
8214,11,8,286,2,1,1070143209,2520,4294967295,4,1,361
8215,19,8,217,2,1,1070143209,2520,46667982,128,0,322
8216,18,3,299,3,1,1070143209,2520,1049332,129,0,473
8217,9,7,420,14,1,1070143209,2520,47067153,130,0,495
8218,9,9,448,10,1,1070143209,2520,100599348,131,0,539
8219,22,5,364,7,1,1070143209,2520,86740711,132,0,550
8220,8,1,686,16,1,886514709,1743,172633229,0,1,857
8221,5,4,486,3,1,886514709,1743,4294967295,1,1,412
8222,16,3,556,3,1,886514709,1743,114819710,2,1,418
8223,17,6,356,1,1,886514709,1743,4294967295,3,1,393
8224,13,9,651,8,1,886514709,1743,4294967295,4,1,544
8225,7,7,337,6,1,886514709,1743,86740711,128,0,464
8226,4,5,292,3,1,886514709,1743,57286961,129,0,349
8227,12,9,267,3,1,886514709,1743,30999748,130,0,337
8228,4,8,271,3,1,886514709,1743,46667982,131,0,385
8229,7,3,369,7,1,886514709,1743,47067153,132,0,532
8230,15,5,565,11,1,720448054,1924,46667982,0,1,608
8231,16,5,517,8,1,720448054,1924,30999748,1,1,468
8232,20,1,439,6,1,720448054,1924,100599348,2,1,545
8233,11,4,424,8,1,720448054,1924,86740711,3,1,414
8234,8,3,396,8,1,720448054,1924,32307910,4,1,433
8235,7,7,408,8,1,720448054,1924,109945051,128,0,468
8236,4,7,209,5,1,720448054,1924,89275648,129,0,220
8237,8,9,442,3,1,720448054,1924,109822425,130,0,556
8238,5,9,174,0,1,720448054,1924,116030980,131,0,215
8239,5,11,196,2,1,720448054,1924,112713988,132,0,241
8240,10,6,357,3,1,695208407,2991,152794142,0,0,357
8241,21,7,299,5,1,695208407,2991,4294967295,1,0,351
8242,11,6,269,4,1,695208407,2991,48399734,2,0,311
8243,5,7,415,14,1,695208407,2991,93508959,3,0,454
8244,12,5,390,8,1,695208407,2991,64024676,4,0,508
8245,11,7,458,4,1,695208407,2991,46667982,128,1,518
8246,14,5,353,8,1,695208407,2991,86740711,129,1,431
8247,16,7,414,7,1,695208407,2991,47067153,130,1,526
8248,9,5,630,9,1,695208407,2991,100599348,131,1,650
8249,7,12,285,3,1,695208407,2991,1049332,132,1,294
8250,1,1,433,1,1,676924458,631,4294967295,0,1,314
8251,3,2,457,7,1,676924458,631,177253181,1,1,503
8252,0,0,206,1,1,676924458,631,116471054,2,1,248
8253,1,0,477,3,1,676924458,631,90168901,3,1,558
8254,5,0,652,7,1,676924458,631,24167461,4,1,662
8255,3,4,166,0,1,676924458,631,4550302,128,0,190
8256,0,3,249,1,1,676924458,631,100599348,129,0,209
8257,0,7,175,1,1,676924458,631,40088783,130,0,202
8258,0,4,179,0,1,676924458,631,46667982,131,0,231
8259,1,1,250,1,1,676924458,631,86740711,132,0,334
8260,9,7,391,12,1,676674464,2657,19423216,0,1,490
8261,8,9,372,5,1,676674464,2657,128099562,1,1,371
8262,7,9,563,9,1,676674464,2657,4294967295,2,1,734
8263,9,8,598,5,1,676674464,2657,117810856,3,1,612
8264,0,20,429,2,1,676674464,2657,86730961,4,1,393
8265,14,4,488,21,1,676674464,2657,7021028,128,0,737
8266,11,5,635,11,1,676674464,2657,4294967295,129,0,731
8267,27,7,336,3,1,676674464,2657,109171287,130,0,573
8268,15,6,528,15,1,676674464,2657,46667982,131,0,731
8269,22,11,354,1,1,676674464,2657,130193593,132,0,403
8270,0,3,169,1,1,650070768,728,4294967295,0,0,219
8271,1,4,234,0,1,650070768,728,4294967295,1,0,186
8272,1,0,114,0,1,650070768,728,83616709,2,0,97
8273,0,4,189,0,1,650070768,728,83760628,3,0,300
8274,0,4,162,1,1,650070768,728,7530457,4,0,194
8275,1,0,190,2,1,650070768,728,1049332,128,1,209
8276,3,0,365,5,1,650070768,728,100599348,129,1,468
8277,2,0,463,2,1,650070768,728,46667982,130,1,536
8278,3,2,219,1,1,650070768,728,4550302,131,1,253
8279,1,0,426,5,1,650070768,728,30999748,132,1,489
8280,4,8,213,1,1,599869124,1876,58923365,0,0,243
8281,4,14,302,0,1,599869124,1876,127175363,1,0,299
8282,6,7,175,1,1,599869124,1876,4294967295,2,0,246
8283,2,11,238,3,1,599869124,1876,128696074,3,0,248
8284,4,5,200,3,1,599869124,1876,4294967295,4,0,211
8285,9,1,724,7,1,599869124,1876,46667982,128,1,607
8286,5,1,320,1,1,599869124,1876,1049332,129,1,379
8287,6,5,394,8,1,599869124,1876,30999748,130,1,325
8288,9,1,605,24,1,599869124,1876,86740711,131,1,767
8289,21,2,491,5,1,599869124,1876,100599348,132,1,642
8290,20,9,445,9,1,525624692,3708,87898558,0,0,524
8291,22,3,420,10,1,525624692,3708,122613763,1,0,524
8292,17,5,351,19,1,525624692,3708,135855523,2,0,471
8293,12,11,300,4,1,525624692,3708,142493225,3,0,417
8294,21,7,276,4,1,525624692,3708,33513382,4,0,431
8295,14,8,333,2,1,525624692,3708,1049332,128,1,498
8296,8,7,592,7,1,525624692,3708,86740711,129,1,524
8297,15,14,484,14,1,525624692,3708,46667982,130,1,527
8298,12,7,414,7,1,525624692,3708,30401915,131,1,475
8299,7,13,532,5,1,525624692,3708,4294967295,132,1,492
8300,13,12,339,6,1,334823658,2870,67599389,0,1,454
8301,8,8,491,6,1,334823658,2870,4294967295,1,1,473
8302,13,7,324,6,1,334823658,2870,4294967295,2,1,400
8303,8,8,455,6,1,334823658,2870,44775412,3,1,518
8304,10,9,352,4,1,334823658,2870,95653046,4,1,415
8305,26,3,422,9,1,334823658,2870,119933255,128,0,540
8306,16,6,320,5,1,334823658,2870,86966889,129,0,372
8307,23,6,347,6,1,334823658,2870,4294967295,130,0,496
8308,10,7,350,5,1,334823658,2870,46667982,131,0,398
8309,11,7,373,18,1,334823658,2870,100599348,132,0,613
8310,11,15,471,9,1,317064130,3922,86749976,0,1,496
8311,19,3,304,4,1,317064130,3922,4294967295,1,1,503
8312,15,3,440,6,1,317064130,3922,106488109,2,1,496
8313,16,12,298,11,1,317064130,3922,9820,3,1,466
8314,17,7,444,17,1,317064130,3922,4294967295,4,1,505
8315,16,10,304,3,1,317064130,3922,24564679,128,0,474
8316,9,8,266,11,1,317064130,3922,47067153,129,0,372
8317,12,9,506,7,1,317064130,3922,46667982,130,0,499
8318,18,11,353,9,1,317064130,3922,4294967295,131,0,478
8319,18,9,478,9,1,317064130,3922,86044914,132,0,515
8320,5,0,617,16,1,307908499,1422,4294967295,0,1,727
8321,5,1,544,4,1,307908499,1422,4294967295,1,1,479
8322,6,3,474,5,1,307908499,1422,87161062,2,1,436
8323,10,2,296,1,1,307908499,1422,104060172,3,1,235
8324,7,3,341,4,1,307908499,1422,86758594,4,1,276
8325,0,6,292,3,1,307908499,1422,46667982,128,0,400
8326,2,7,265,3,1,307908499,1422,100599348,129,0,374
8327,3,7,111,1,1,307908499,1422,1049332,130,0,129
8328,1,5,157,1,1,307908499,1422,72363148,131,0,247
8329,4,6,215,1,1,307908499,1422,12540712,132,0,219
8330,8,5,242,7,1,233617832,2703,113745958,0,0,288
8331,16,15,308,3,1,233617832,2703,4294967295,1,0,311
8332,11,4,420,6,1,233617832,2703,46667982,2,0,411
8333,7,3,286,7,1,233617832,2703,121386029,3,0,420
8334,5,7,352,6,1,233617832,2703,4294967295,4,0,463
8335,10,3,501,6,1,233617832,2703,121650982,128,1,625
8336,12,5,542,11,1,233617832,2703,114285240,129,1,656
8337,14,9,242,4,1,233617832,2703,4294967295,130,1,294
8338,10,8,319,8,1,233617832,2703,4294967295,131,1,400
8339,10,6,338,5,1,233617832,2703,4294967295,132,1,349
8340,1,5,313,4,1,144804070,2083,46667982,0,0,371
8341,2,5,182,1,1,144804070,2083,4294967295,1,0,185
8342,3,9,252,0,1,144804070,2083,104320777,2,0,221
8343,1,10,227,1,1,144804070,2083,4294967295,3,0,195
8344,3,5,228,3,1,144804070,2083,4294967295,4,0,240
8345,9,4,376,4,1,144804070,2083,2329693,128,1,375
8346,17,0,372,5,1,144804070,2083,11295628,129,1,425
8347,12,1,494,13,1,144804070,2083,4294967295,130,1,562
8348,17,3,306,5,1,144804070,2083,19429839,131,1,427
8349,8,1,310,5,1,144804070,2083,4294967295,132,1,395
8350,3,6,252,3,1,1838307167,1859,46667982,0,0,223
8351,3,6,224,0,1,1838307167,1859,1049332,1,0,205
8352,7,4,238,1,1,1838307167,1859,6289444,2,0,252
8353,7,3,395,6,1,1838307167,1859,86740711,3,0,462
8354,5,3,386,2,1,1838307167,1859,86727455,4,0,395
8355,9,2,602,7,1,1838307167,1859,86878488,128,1,492
8356,9,5,359,2,1,1838307167,1859,4294967295,129,1,344
8357,7,1,392,4,1,1838307167,1859,184360645,130,1,328
8358,9,4,380,4,1,1838307167,1859,38272961,131,1,376
8359,7,3,581,5,1,1838307167,1859,36851428,132,1,476
8360,28,7,269,8,1,1730860272,4136,1049332,0,0,419
8361,21,10,409,11,1,1730860272,4136,46667982,1,0,470
8362,24,11,229,2,1,1730860272,4136,47067153,2,0,345
8363,20,10,583,31,1,1730860272,4136,86740711,3,0,470
8364,18,6,287,10,1,1730860272,4136,6289444,4,0,394
8365,18,17,230,2,1,1730860272,4136,114917499,128,1,226
8366,18,9,409,8,1,1730860272,4136,72841568,129,1,442
8367,13,12,392,6,1,1730860272,4136,108005381,130,1,469
8368,23,8,587,18,1,1730860272,4136,173727526,131,1,472
8369,16,16,391,9,1,1730860272,4136,4294967295,132,1,478
8370,5,3,331,2,1,1641841311,2765,4294967295,0,1,377
8371,10,6,605,21,1,1641841311,2765,86740711,1,1,724
8372,18,7,437,5,1,1641841311,2765,35307969,2,1,608
8373,8,3,670,11,1,1641841311,2765,46667982,3,1,717
8374,9,6,417,4,1,1641841311,2765,4294967295,4,1,447
8375,10,6,436,6,1,1641841311,2765,110889312,128,0,515
8376,10,13,322,3,1,1641841311,2765,4294967295,129,0,423
8377,11,8,356,5,1,1641841311,2765,4294967295,130,0,487
8378,9,8,355,7,1,1641841311,2765,4294967295,131,0,504
8379,9,10,311,3,1,1641841311,2765,118399844,132,0,349
8380,10,8,246,4,1,1215391744,2366,151429833,0,0,285
8381,7,6,222,4,1,1215391744,2366,141195121,1,0,347
8382,3,8,430,5,1,1215391744,2366,170831416,2,0,539
8383,5,7,289,8,1,1215391744,2366,170264239,3,0,369
8384,4,8,475,2,1,1215391744,2366,27990593,4,0,518
8385,11,7,504,10,1,1215391744,2366,46667982,128,1,550
8386,7,6,281,1,1,1215391744,2366,6289444,129,1,409
8387,6,1,685,12,1,1215391744,2366,32307910,130,1,822
8388,10,6,351,5,1,1215391744,2366,80581900,131,1,426
8389,18,3,686,7,1,1215391744,2366,86740711,132,1,729
8390,8,6,620,10,1,1100930547,2249,46667982,0,1,674
8391,11,5,431,4,1,1100930547,2249,86740711,1,1,405
8392,9,3,260,3,1,1100930547,2249,1049332,2,1,260
8393,4,1,687,6,1,1100930547,2249,30999748,3,1,659
8394,1,0,246,1,1,1100930547,2249,17741242,4,1,325
8395,4,6,291,3,1,1100930547,2249,4294967295,128,0,375
8396,4,6,324,4,1,1100930547,2249,172310839,129,0,443
8397,4,9,318,4,1,1100930547,2249,4294967295,130,0,339
8398,3,6,269,1,1,1100930547,2249,104690851,131,0,332
8399,4,4,288,2,1,1100930547,2249,4294967295,132,0,297
8400,8,8,240,3,1,995910676,1835,46667982,0,0,250
8401,6,10,176,2,1,995910676,1835,30999748,1,0,229
8402,0,6,326,6,1,995910676,1835,40088783,2,0,383
8403,5,5,420,3,1,995910676,1835,86740711,3,0,451
8404,6,7,336,2,1,995910676,1835,32307910,4,0,463
8405,16,6,356,4,1,995910676,1835,154785856,128,1,550
8406,7,3,701,14,1,995910676,1835,134968048,129,1,772
8407,14,3,588,6,1,995910676,1835,103358602,130,1,548
8408,14,3,282,1,1,995910676,1835,109056671,131,1,327
8409,6,1,636,10,1,995910676,1835,183907165,132,1,616
8410,4,5,327,4,1,918499788,1249,18439357,0,0,408
8411,3,4,224,0,1,918499788,1249,4294967295,1,0,313
8412,2,7,301,5,1,918499788,1249,19477479,2,0,328
8413,6,9,193,0,1,918499788,1249,44228581,3,0,312
8414,1,2,241,1,1,918499788,1249,18185210,4,0,335
8415,5,4,666,8,1,918499788,1249,30999748,128,1,623
8416,4,4,648,6,1,918499788,1249,46667982,129,1,563
8417,5,0,756,8,1,918499788,1249,86740711,130,1,597
8418,14,1,407,2,1,918499788,1249,47067153,131,1,354
8419,9,3,511,3,1,918499788,1249,57286961,132,1,362
8420,9,3,562,3,1,788208278,2203,4294967295,0,1,535
8421,7,4,592,11,1,788208278,2203,105510715,1,1,629
8422,12,5,304,4,1,788208278,2203,86724790,2,1,271
8423,4,3,358,1,1,788208278,2203,4294967295,3,1,308
8424,5,1,495,20,1,788208278,2203,41210378,4,1,734
8425,7,8,313,1,1,788208278,2203,30999748,128,0,348
8426,5,10,153,2,1,788208278,2203,1049332,129,0,133
8427,6,12,318,7,1,788208278,2203,46667982,130,0,381
8428,4,5,286,2,1,788208278,2203,4294967295,131,0,323
8429,7,5,304,3,1,788208278,2203,86740711,132,0,313
8430,0,8,160,1,1,646790059,1494,4294967295,0,0,280
8431,2,6,280,2,1,646790059,1494,4294967295,1,0,318
8432,0,1,104,0,1,646790059,1494,4294967295,2,0,95
8433,2,3,222,1,1,646790059,1494,4294967295,3,0,210
8434,3,7,282,2,1,646790059,1494,41473430,4,0,373
8435,3,0,594,14,1,646790059,1494,86740711,128,1,620
8436,9,2,548,3,1,646790059,1494,4294967295,129,1,480
8437,10,1,454,4,1,646790059,1494,86761064,130,1,491
8438,5,3,346,1,1,646790059,1494,46667982,131,1,313
8439,7,2,500,3,1,646790059,1494,4550302,132,1,440
8440,19,5,554,9,1,568535399,3211,86743641,0,1,608
8441,19,12,361,8,1,568535399,3211,100599348,1,1,501
8442,14,9,356,5,1,568535399,3211,46667982,2,1,417
8443,13,7,240,2,1,568535399,3211,1049332,3,1,233
8444,14,7,517,16,1,568535399,3211,65076060,4,1,593
8445,10,11,440,8,1,568535399,3211,6988816,128,0,499
8446,14,12,269,4,1,568535399,3211,117169328,129,0,314
8447,8,12,300,8,1,568535399,3211,115829533,130,0,369
8448,10,9,237,7,1,568535399,3211,101814464,131,0,245
8449,6,1,577,13,1,568535399,3211,4294967295,132,0,610
8450,5,8,249,8,1,533391530,2808,46667982,0,0,338
8451,8,7,506,3,1,533391530,2808,100188672,1,0,548
8452,12,13,428,10,1,533391530,2808,112688595,2,0,604
8453,9,10,247,1,1,533391530,2808,94671818,3,0,287
8454,10,6,280,5,1,533391530,2808,94001500,4,0,486
8455,16,5,561,14,1,533391530,2808,118870461,128,1,702
8456,17,5,437,5,1,533391530,2808,134774174,129,1,452
8457,14,7,346,10,1,533391530,2808,4294967295,130,1,414
8458,27,4,377,3,1,533391530,2808,4294967295,131,1,610
8459,20,8,478,12,1,533391530,2808,94943403,132,1,525
8460,5,11,287,0,1,529997673,2050,4294967295,0,0,310
8461,6,8,275,3,1,529997673,2050,15261608,1,0,380
8462,8,9,234,0,1,529997673,2050,1506861,2,0,318
8463,7,9,272,5,1,529997673,2050,83648416,3,0,323
8464,11,8,398,8,1,529997673,2050,4294967295,4,0,428
8465,9,6,709,16,1,529997673,2050,46667982,128,1,795
8466,8,6,367,5,1,529997673,2050,1049332,129,1,449
8467,14,3,620,14,1,529997673,2050,4294967295,130,1,754
8468,22,1,423,4,1,529997673,2050,127282958,131,1,563
8469,6,5,490,6,1,529997673,2050,4294967295,132,1,451
8470,11,9,525,12,1,500471300,2992,46667982,0,1,652
8471,14,6,363,7,1,500471300,2992,1049332,1,1,501
8472,20,9,424,13,1,500471300,2992,23530990,2,1,597
8473,26,6,625,12,1,500471300,2992,110666445,3,1,628
8474,16,11,352,11,1,500471300,2992,4294967295,4,1,540
8475,10,14,288,4,1,500471300,2992,4294967295,128,0,426
8476,15,10,397,9,1,500471300,2992,19739226,129,0,491
8477,16,9,429,8,1,500471300,2992,32847290,130,0,640
8478,8,10,318,11,1,500471300,2992,32801244,131,0,521
8479,16,13,288,5,1,500471300,2992,18243519,132,0,356
8480,0,0,144,0,1,496048511,360,42908602,0,0,0
8481,0,0,100,0,1,496048511,360,115464213,1,0,0
8482,0,0,612,0,1,496048511,360,1296475,2,0,0
8483,0,0,217,0,1,496048511,360,22773621,3,0,0
8484,0,0,314,0,1,496048511,360,107196503,4,0,0
8485,0,0,591,0,1,496048511,360,1049332,128,1,0
8486,0,0,303,0,1,496048511,360,46667982,129,1,0
8487,0,0,144,0,1,496048511,360,86740711,130,1,0
8488,0,0,188,0,1,496048511,360,61625093,131,1,0
8489,0,0,100,0,1,496048511,360,45277132,132,1,0
8490,8,9,480,12,1,484597291,2073,32468808,0,0,560
8491,8,14,192,1,1,484597291,2073,93700211,1,0,227
8492,8,9,346,4,1,484597291,2073,60091268,2,0,512
8493,10,14,269,8,1,484597291,2073,22854711,3,0,268
8494,4,5,328,1,1,484597291,2073,69215301,4,0,379
8495,22,3,469,10,1,484597291,2073,45231843,128,1,603
8496,8,3,643,17,1,484597291,2073,86744700,129,1,690
8497,16,3,413,13,1,484597291,2073,46667982,130,1,467
8498,16,6,423,5,1,484597291,2073,1049332,131,1,506
8499,35,11,385,4,1,484597291,2073,100599348,132,1,330
8500,0,1,597,0,1,425811157,1972,87655288,0,0,400
8501,0,3,597,0,1,425811157,1972,122273013,1,0,385
8502,0,2,597,0,1,425811157,1972,32935023,2,0,426
8503,0,2,597,0,1,425811157,1972,23151145,3,0,417
8504,0,4,597,0,1,425811157,1972,46667982,4,0,373
8505,22,11,372,11,1,358945629,3427,46667982,0,0,493
8506,11,10,303,6,1,358945629,3427,1049332,1,0,394
8507,16,9,229,3,1,358945629,3427,72363148,2,0,313
8508,23,8,385,14,1,358945629,3427,103250689,3,0,543
8509,16,7,501,14,1,358945629,3427,4294967295,4,0,583
8510,13,8,329,1,1,358945629,3427,4294967295,128,1,378
8511,23,17,302,9,1,358945629,3427,4294967295,129,1,343
8512,17,8,490,11,1,358945629,3427,115366821,130,1,599
8513,16,9,589,16,1,358945629,3427,4294967295,131,1,568
8514,22,8,451,7,1,358945629,3427,52728927,132,1,496
8515,14,7,453,21,1,258502360,3046,85197842,0,1,638
8516,19,5,341,8,1,258502360,3046,47067153,1,1,456
8517,16,5,578,13,1,258502360,3046,100599348,2,1,638
8518,12,7,308,7,1,258502360,3046,46667982,3,1,305
8519,10,3,403,7,1,258502360,3046,1049332,4,1,565
8520,16,13,199,4,1,258502360,3046,92316087,128,0,255
8521,8,11,401,7,1,258502360,3046,19182239,129,0,365
8522,10,11,322,5,1,258502360,3046,4294967295,130,0,355
8523,13,11,191,6,1,258502360,3046,4294967295,131,0,243
8524,7,10,162,4,1,258502360,3046,38846404,132,0,174
8525,13,7,294,4,1,258432637,2401,19473182,0,1,296
8526,8,2,553,7,1,258432637,2401,53192262,1,1,704
8527,11,5,396,4,1,258432637,2401,23117412,2,1,405
8528,7,6,474,16,1,258432637,2401,17850500,3,1,503
8529,6,9,294,1,1,258432637,2401,4294967295,4,1,355
8530,18,10,184,1,1,258432637,2401,47067153,128,0,298
8531,9,9,419,12,1,258432637,2401,100599348,129,0,486
8532,15,2,235,3,1,258432637,2401,46667982,130,0,399
8533,9,4,314,6,1,258432637,2401,1049332,131,0,422
8534,14,7,327,5,1,258432637,2401,72363148,132,0,477
8535,7,4,342,7,1,237622244,1836,46667982,0,1,334
8536,8,2,411,6,1,237622244,1836,72363148,1,1,377
8537,11,3,346,3,1,237622244,1836,100599348,2,1,357
8538,1,1,214,0,1,237622244,1836,1049332,3,1,206
8539,8,1,648,20,1,237622244,1836,86740711,4,1,617
8540,3,8,151,1,1,237622244,1836,86765902,128,0,156
8541,4,8,129,1,1,237622244,1836,71290925,129,0,137
8542,4,1,316,2,1,237622244,1836,93418252,130,0,343
8543,4,17,129,0,1,237622244,1836,4294967295,131,0,134
8544,2,2,279,4,1,237622244,1836,4294967295,132,0,525
8545,11,1,591,18,1,232179041,1730,4294967295,0,1,676
8546,13,7,398,5,1,232179041,1730,4294967295,1,1,460
8547,14,7,399,7,1,232179041,1730,86744285,2,1,386
8548,6,4,533,2,1,232179041,1730,115525773,3,1,501
8549,13,4,401,5,1,232179041,1730,12023309,4,1,525
8550,4,5,383,5,1,232179041,1730,105277686,128,0,477
8551,6,8,324,9,1,232179041,1730,111308376,129,0,449
8552,5,11,174,4,1,232179041,1730,46667982,130,0,293
8553,5,6,172,1,1,232179041,1730,4294967295,131,0,227
8554,6,9,245,3,1,232179041,1730,4294967295,132,0,376
8555,21,11,346,15,1,232048056,3330,110060401,0,1,518
8556,21,11,345,5,1,232048056,3330,80882032,1,1,464
8557,17,11,371,14,1,232048056,3330,4294967295,2,1,584
8558,27,9,302,4,1,232048056,3330,4294967295,3,1,496
8559,20,7,514,14,1,232048056,3330,4294967295,4,1,594
8560,14,9,236,4,1,232048056,3330,1049332,128,0,365
8561,16,12,388,21,1,232048056,3330,46667982,129,0,567
8562,14,8,329,7,1,232048056,3330,72363148,130,0,561
8563,19,11,355,10,1,232048056,3330,12540712,131,0,470
8564,15,14,314,4,1,232048056,3330,34933397,132,0,373
8565,18,11,319,11,1,177830559,3684,100599348,0,0,527
8566,8,9,425,27,1,177830559,3684,46667982,1,0,527
8567,13,12,232,6,1,177830559,3684,1049332,2,0,343
8568,13,8,292,1,1,177830559,3684,100158376,3,0,443
8569,11,7,255,10,1,177830559,3684,100191288,4,0,426
8570,25,11,321,5,1,177830559,3684,94010334,128,1,533
8571,6,10,282,4,1,177830559,3684,4294967295,129,1,409
8572,13,6,644,19,1,177830559,3684,115799007,130,1,528
8573,16,15,286,5,1,177830559,3684,115881183,131,1,341
8574,16,13,246,8,1,177830559,3684,86740321,132,1,381
8575,6,2,269,2,1,27770080,2650,31631995,0,1,340
8576,8,3,400,5,1,27770080,2650,46667982,1,1,388
8577,9,2,337,12,1,27770080,2650,4294967295,2,1,498
8578,8,2,406,8,1,27770080,2650,96577523,3,1,451
8579,6,2,382,1,1,27770080,2650,4294967295,4,1,445
8580,3,13,216,4,1,27770080,2650,4294967295,128,0,252
8581,3,6,256,3,1,27770080,2650,4294967295,129,0,320
8582,3,4,189,1,1,27770080,2650,100615315,130,0,210
8583,2,4,272,2,1,27770080,2650,33928492,131,0,322
8584,2,2,182,1,1,27770080,2650,67627648,132,0,259
8585,12,18,173,1,1,24739253,3233,4294967295,0,0,274
8586,13,14,166,0,1,24739253,3233,30347580,1,0,279
8587,7,7,352,9,1,24739253,3233,35012566,2,0,537
8588,17,10,233,2,1,24739253,3233,31631995,3,0,408
8589,12,9,379,18,1,24739253,3233,46667982,4,0,590
8590,12,4,339,8,1,24739253,3233,104076095,128,1,513
8591,12,11,338,16,1,24739253,3233,78977384,129,1,509
8592,16,5,307,7,1,24739253,3233,105987599,130,1,420
8593,22,6,351,17,1,24739253,3233,4294967295,131,1,548
8594,18,11,294,10,1,24739253,3233,4294967295,132,1,428
8595,8,9,607,8,1,1476990839,3094,121462421,0,0,629
8596,6,13,181,0,1,1476990839,3094,4294967295,1,0,180
8597,7,6,645,7,1,1476990839,3094,110327088,2,0,630
8598,5,11,285,4,1,1476990839,3094,117193695,3,0,247
8599,12,9,246,2,1,1476990839,3094,174196982,4,0,246
8600,14,4,322,1,1,1476990839,3094,59351793,128,1,384
8601,15,4,604,11,1,1476990839,3094,170664,129,1,632
8602,17,6,302,3,1,1476990839,3094,46667982,130,1,390
8603,17,5,346,9,1,1476990839,3094,32307910,131,1,472
8604,20,2,637,23,1,1476990839,3094,86740711,132,1,639
8605,17,12,349,7,1,1448505127,3223,66757290,0,1,433
8606,16,6,690,4,1,1448505127,3223,4294967295,1,1,603
8607,14,9,451,16,1,1448505127,3223,114042259,2,1,494
8608,13,6,469,15,1,1448505127,3223,111053332,3,1,614
8609,16,13,270,3,1,1448505127,3223,93245451,4,1,316
8610,12,7,237,4,1,1448505127,3223,46667982,128,0,314
